step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
==== ====== ====== ====== ====== ====== ====== ========
  309 78.49 53141329.61 -677076.09 -624533.80 0.00 0.73 False(13)
  310 78.53 57404818.23 -731031.87 -624221.69 0.00 0.64 False(13)
  311 78.57 53962130.58 -686846.93 -623909.73 0.00 0.11 False(13)
  312 78.60 52154053.68 -663501.41 -623597.94 0.00 0.95 False(13)
  313 78.64 55739849.50 -708765.35 -623286.29 0.00 0.24 False(13)
  314 78.68 48814645.28 -620397.06 -622974.80 inf 0.10 True(13)
  315 78.72 52863323.71 -671516.93 -620087.02 0.00 0.09 False(13)
  316 78.76 51143259.78 -649342.48 -619777.13 0.00 0.25 False(13)
  317 78.80 50793639.38 -644581.22 -619467.39 0.00 0.63 False(13)
  318 78.84 51040553.99 -647390.92 -619157.82 0.00 0.96 False(13)
  319 78.88 53057666.29 -672639.35 -618848.39 0.00 0.32 False(13)
  320 78.92 50196268.50 -636045.92 -618539.12 0.00 0.81 False(13)
  321 78.96 54503552.96 -690279.15 -618230.01 0.00 0.72 False(13)
  322 79.00 54313019.55 -687522.31 -617921.05 0.00 0.74 False(13)
  323 79.04 47533869.58 -601407.62 -617612.24 inf 0.35 True(13)
  324 79.08 47055911.90 -595062.88 -601107.07 inf 0.67 True(13)
  325 79.12 45907017.64 -580243.99 -594765.49 inf 0.22 True(14)
  326 79.16 50984736.93 -644102.02 -579954.01 0.00 0.32 False(14)
  327 79.20 56417595.80 -712380.40 -579664.18 0.00 0.00 False(14)
  328 79.24 45135684.51 -569639.80 -579374.49 inf 0.61 True(14)
  329 79.28 46737222.30 -589557.40 -569355.12 0.00 0.93 False(14)
  330 79.31 43561269.95 -549220.37 -569070.59 inf 0.21 True(14)
  331 79.35 48592362.78 -612346.20 -548945.90 0.00 0.03 False(14)
  332 79.39 48914326.50 -616095.45 -548671.56 0.00 0.73 False(14)
  333 79.43 45023356.93 -566803.73 -548397.37 0.00 0.88 False(14)
  334 79.47 63282912.41 -796277.04 -548123.30 0.00 0.27 False(14)
  335 79.51 43179484.57 -543047.85 -547849.38 inf 0.31 True(14)
  336 79.55 42550433.36 -534869.13 -542776.46 inf 0.97 True(14)
  337 79.59 41567916.71 -522257.53 -534601.83 inf 0.08 True(15)
  338 79.63 42463566.50 -533243.82 -521996.54 0.00 0.67 False(15)
  339 79.67 42342507.50 -531457.87 -521735.67 0.00 0.83 False(15)
  340 79.71 101093828.44 -1268235.25 -521474.93 0.00 0.67 False(14)
  341 79.75 42719567.22 -535654.71 -521214.32 0.00 0.37 False(14)
  342 79.79 45752951.08 -573403.19 -520953.85 0.00 0.96 False(14)
  343 79.83 98378923.57 -1232327.00 -520693.50 0.00 0.56 False(14)
  344 79.87 42651378.39 -533998.30 -520433.28 0.00 0.63 False(14)
  345 79.91 40905638.62 -511885.57 -520173.20 inf 0.99 True(15)
  346 79.95 39638988.63 -495787.06 -511629.76 inf 0.26 True(15)
  347 79.99 39216529.05 -490257.99 -495539.29 inf 0.70 True(15)
  348 80.03 43520949.33 -543796.98 -490012.98 0.00 0.18 False(15)
  349 80.07 67910950.58 -848127.51 -489768.10 0.00 0.36 False(15)
  350 80.11 77049097.62 -961771.28 -489523.34 0.00 0.74 False(15)
  351 80.15 42393104.19 -528910.72 -489278.70 0.00 0.31 False(15)
  352 80.19 39178228.56 -488556.57 -489034.18 2653618526607187032320864918314529408337980346787518335729340452891355073444715654874459740334024458128024708582706439372009041061750263612642969582050237831907174357382710199499794548412782391638823836581888.00 1.00 True(15)
  353 80.23 40193972.50 -500972.51 -488312.41 0.00 0.97 False(15)
  354 80.27 298600991.73 -3719864.50 -488068.38 0.00 0.67 False(15)
  355 80.31 43480696.22 -541396.28 -487824.47 0.00 0.25 False(15)
  356 80.35 43997719.81 -547560.18 -487580.68 0.00 0.07 False(15)
  357 80.39 62764881.19 -780730.79 -487337.01 0.00 0.75 False(15)
  358 80.43 49790499.70 -619033.27 -487093.46 0.00 0.25 False(15)
  359 80.47 37715676.99 -468675.57 -486850.03 inf 0.72 True(15)
  360 80.51 65258968.27 -810538.26 -468441.35 0.00 0.24 False(15)
  361 80.55 37813401.34 -469420.41 -468207.25 0.00 0.27 False(15)
  362 80.59 46485908.06 -576793.62 -467973.26 0.00 0.06 False(15)
  363 80.63 58188871.60 -721642.29 -467739.39 0.00 0.44 False(15)
  364 80.67 38086343.85 -472100.25 -467505.64 0.00 0.95 False(15)
  365 80.71 37817740.45 -468536.50 -467272.00 0.00 0.11 False(15)
  366 80.75 55761153.80 -690498.14 -467038.48 0.00 0.87 False(15)
  367 80.80 41047640.83 -508044.63 -466805.08 0.00 0.31 False(15)
  368 80.84 38288994.62 -473664.17 -466571.79 0.00 0.74 False(15)
  369 80.88 39924140.49 -493645.36 -466338.63 0.00 0.44 False(15)
  370 80.92 39883605.76 -492897.71 -466105.57 0.00 0.84 False(15)
  371 80.96 39363174.45 -486222.90 -465872.64 0.00 0.88 False(15)
  372 81.00 52112817.24 -643387.70 -465639.82 0.00 0.50 False(15)
  373 81.04 160618586.93 -1982014.87 -465407.11 0.00 0.99 False(14)
  374 81.08 45448260.60 -560546.03 -465174.53 0.00 0.61 False(14)
  375 81.12 37265772.61 -459395.83 -464942.05 inf 0.97 True(15)
  376 81.16 46673426.70 -575081.66 -459166.25 0.00 0.76 False(15)
  377 81.20 202715268.93 -2496486.36 -458936.78 0.00 0.44 False(15)
  378 81.24 46500237.23 -572375.20 -458707.43 0.00 0.74 False(15)
  379 81.28 39942671.52 -491411.89 -458478.19 0.00 0.49 False(15)
  380 81.32 44205795.94 -543589.02 -458249.06 0.00 0.30 False(14)
  381 81.36 50747601.48 -623720.31 -458020.05 0.00 0.27 False(14)
  382 81.40 149833670.04 -1840630.82 -457791.16 0.00 0.40 False(14)
  383 81.44 37701261.99 -462909.47 -457562.38 0.00 0.36 False(14)
  384 81.48 41357711.25 -507550.88 -457333.71 0.00 0.21 False(14)
  385 81.53 41295286.16 -506531.52 -457105.16 0.00 0.61 False(14)
  386 81.57 39185439.04 -480411.75 -456876.72 0.00 0.13 False(14)
  387 81.61 39788851.24 -487565.77 -456648.40 0.00 0.76 False(14)
  388 81.65 49789767.98 -609810.39 -456420.19 0.00 0.08 False(14)
  389 81.69 45756023.73 -560126.21 -456192.09 0.00 0.38 False(14)
  390 81.73 38085675.82 -465996.01 -455964.11 0.00 0.14 False(14)
  391 81.77 50164239.95 -613476.13 -455736.24 0.00 0.92 False(14)
  392 81.81 40754638.87 -498153.74 -455508.49 0.00 0.44 False(14)
  393 81.85 40191532.15 -491025.23 -455280.84 0.00 0.71 False(14)
  394 81.89 39639037.90 -484033.32 -455053.32 0.00 0.58 False(14)
  395 81.93 55171435.16 -673363.15 -454825.91 0.00 0.65 False(14)
  396 81.98 42013234.81 -512512.06 -454598.61 0.00 0.09 False(14)
  397 82.02 75624691.09 -922071.27 -454371.42 0.00 0.06 False(14)
  398 82.06 40999316.14 -499643.68 -454144.35 0.00 0.79 False(14)
  399 82.10 39404778.10 -479971.64 -453917.39 0.00 0.30 False(14)
  400 82.14 41681419.63 -507448.65 -453690.54 0.00 0.63 False(14)
  401 82.18 38965733.59 -474149.57 -453463.81 0.00 0.86 False(14)
  402 82.22 39136189.70 -475985.75 -453237.19 0.00 0.08 False(14)
  403 82.26 38649182.74 -469827.72 -453010.69 0.00 0.87 False(14)
  404 82.30 41670459.22 -506301.85 -452784.30 0.00 0.71 False(14)
  405 82.34 37057388.08 -450027.38 -452558.02 inf 0.39 True(14)
  406 82.39 37191475.27 -451430.03 -449802.48 0.00 0.56 False(14)
  407 82.43 40808031.44 -495080.24 -449577.69 0.00 0.27 False(14)
  408 82.47 37251229.69 -451703.51 -449353.01 0.00 0.07 False(14)
  409 82.51 37237666.73 -451313.39 -449128.45 0.00 0.49 False(14)
  410 82.55 38470789.18 -466025.59 -448904.00 0.00 0.76 False(14)
  411 82.59 39780408.37 -481649.17 -448679.66 0.00 0.95 False(14)
  412 82.63 38476558.49 -465629.73 -448455.43 0.00 0.21 False(14)
  413 82.67 36725071.69 -444211.75 -448231.32 inf 0.27 True(14)
  414 82.72 40451989.08 -489046.53 -443989.75 0.00 0.92 False(14)
  415 82.76 159223523.98 -1923979.48 -443767.87 0.00 0.19 False(14)
  416 82.80 38315285.17 -462751.86 -443546.10 0.00 0.93 False(14)
  417 82.84 37468452.40 -452298.11 -443324.44 0.00 0.63 False(14)
  418 82.88 37711342.60 -455002.64 -443102.88 0.00 0.08 False(14)
  419 82.92 36825519.54 -444092.78 -442881.44 0.00 0.53 False(14)
  420 82.96 39990104.21 -482014.69 -442660.11 0.00 0.55 False(14)
  421 83.01 38869056.92 -468268.18 -442438.89 0.00 0.42 False(13)
  422 83.05 37340602.43 -449629.58 -442217.78 0.00 0.32 False(13)
  423 83.09 36988314.14 -445164.99 -441996.79 0.00 0.90 False(13)
  424 83.13 37884351.53 -455721.19 -441775.90 0.00 0.21 False(13)
  425 83.17 38180667.84 -459056.13 -441555.12 0.00 0.85 False(13)
  426 83.21 37191708.12 -446942.14 -441334.45 0.00 0.76 False(13)
  427 83.26 37062942.53 -445172.15 -441113.90 0.00 0.76 False(13)
  428 83.30 35745460.14 -429132.97 -440893.45 inf 0.16 True(13)
  429 83.34 865139258.24 -10381017.47 -428918.52 0.00 0.38 False(13)
  430 83.38 43676644.21 -523824.82 -428704.16 0.00 0.80 False(13)
  431 83.42 38582403.68 -462497.08 -428489.92 0.00 0.35 False(13)
  432 83.46 209743847.84 -2512996.33 -428275.78 0.00 0.94 False(13)
  433 83.51 36226270.11 -433819.58 -428061.75 0.00 0.73 False(13)
  434 83.55 39569260.42 -473616.00 -427847.83 0.00 0.66 False(13)
  435 83.59 46185693.20 -552533.75 -427634.01 0.00 0.55 False(13)
  436 83.63 36567102.35 -437244.95 -427420.30 0.00 0.72 False(13)
  437 83.67 39518823.48 -472303.50 -427206.69 0.00 0.26 False(13)
  438 83.71 2024825881.97 -24187319.90 -426993.20 0.00 0.57 False(13)
  439 83.76 38130345.15 -455253.94 -426779.81 0.00 0.88 False(13)
  440 83.80 38702257.41 -461851.31 -426566.53 0.00 0.70 False(13)
  441 83.84 36062227.54 -430131.59 -426353.35 0.00 0.50 False(13)
  442 83.88 39195767.19 -467273.19 -426140.28 0.00 0.82 False(13)
  443 83.92 41423316.94 -493582.18 -425927.31 0.00 0.13 False(13)
  444 83.97 75889943.47 -903819.56 -425714.46 0.00 0.96 False(13)
  445 84.01 36026587.22 -428848.15 -425501.71 0.00 0.57 False(13)
  446 84.05 38362197.93 -456422.25 -425289.06 0.00 0.02 False(13)
  447 84.09 39197854.97 -466131.58 -425076.52 0.00 0.99 False(13)
  448 84.13 3349727076.62 -39814251.84 -424864.09 0.00 0.95 False(13)
  449 84.18 36897445.02 -438337.21 -424651.77 0.00 0.85 False(13)
  450 84.22 37705021.70 -447707.27 -424439.55 0.00 0.76 False(13)
  451 84.26 147516969.81 -1750732.68 -424227.43 0.00 0.17 False(13)
  452 84.30 41754068.91 -495290.01 -424015.42 0.00 0.22 False(13)
  453 84.34 36669902.92 -434763.85 -423803.52 0.00 0.45 False(13)
  454 84.39 36685478.54 -434731.16 -423591.73 0.00 0.34 False(13)
  455 84.43 37018927.05 -438463.36 -423380.04 0.00 0.87 False(13)
  456 84.47 38894915.52 -460452.91 -423168.45 0.00 0.08 False(13)
  457 84.51 53110564.34 -628429.00 -422956.97 0.00 0.03 False(13)
  458 84.56 38346151.03 -453502.81 -422745.60 0.00 0.77 False(13)
  459 84.60 35918508.66 -424579.88 -422534.33 0.00 0.46 False(13)
  460 84.64 37972498.63 -448635.04 -422323.17 0.00 0.68 False(13)
  461 84.68 39018386.57 -460761.55 -422112.12 0.00 0.52 False(12)
  462 84.72 61545763.70 -726420.34 -421901.17 0.00 0.24 False(12)
  463 84.77 39405407.33 -464866.83 -421690.32 0.00 0.77 False(12)
  464 84.81 50788539.23 -598854.57 -421479.58 0.00 0.50 False(12)
  465 84.85 36851511.23 -434304.03 -421268.95 0.00 0.40 False(12)
  466 84.89 45630429.57 -537496.97 -421058.42 0.00 0.96 False(12)
  467 84.94 107016867.57 -1259959.55 -420847.99 0.00 0.19 False(12)
  468 84.98 38055055.26 -447816.03 -420637.67 0.00 0.31 False(12)
  469 85.02 38116881.68 -448319.42 -420427.46 0.00 0.81 False(12)
  470 85.06 36770050.98 -432262.26 -420217.35 0.00 0.07 False(12)
  471 85.11 36331802.78 -426896.84 -420007.35 0.00 0.60 False(12)
  472 85.15 38538702.73 -452601.51 -419797.45 0.00 0.73 False(12)
  473 85.19 36428731.09 -427608.03 -419587.66 0.00 0.13 False(12)
  474 85.23 43120074.01 -505899.46 -419377.97 0.00 0.16 False(12)
  475 85.28 51873916.53 -608298.39 -419168.38 0.00 0.87 False(12)
  476 85.32 38368883.78 -449707.05 -418958.90 0.00 0.62 False(12)
  477 85.36 38887407.06 -455556.69 -418749.53 0.00 0.19 False(12)
  478 85.41 38104653.11 -446163.83 -418540.26 0.00 0.42 False(12)
  479 85.45 36864608.18 -431428.54 -418331.09 0.00 0.72 False(12)
  480 85.49 37557834.00 -439321.74 -418122.03 0.00 0.24 False(12)
  481 85.53 36642992.52 -428406.45 -417913.08 0.00 0.80 False(12)
  482 85.58 60464101.58 -706554.36 -417704.22 0.00 0.11 False(12)
  483 85.62 37955396.31 -443306.82 -417495.48 0.00 0.51 False(12)
  484 85.66 36474628.71 -425799.03 -417286.83 0.00 0.26 False(12)
  485 85.70 38812666.71 -452866.48 -417078.29 0.00 0.04 False(12)
  486 85.75 35785822.98 -417340.58 -416869.86 0.00 0.06 False(12)
  487 85.79 39849026.71 -464494.13 -416661.53 0.00 0.15 False(12)
  488 85.83 45138312.17 -525884.94 -416453.30 0.00 0.73 False(12)
  489 85.88 36558283.68 -425710.26 -416245.18 0.00 0.56 False(12)
  490 85.92 35881879.14 -417624.92 -416037.16 0.00 0.38 False(12)
  491 85.96 39835125.22 -463404.58 -415829.24 0.00 0.07 False(12)
  492 86.00 39191131.43 -455685.12 -415621.43 0.00 0.53 False(12)
  493 86.05 39757160.99 -462035.47 -415413.73 0.00 0.77 False(12)
  494 86.09 2559081620.91 -29725351.34 -415206.12 0.00 0.53 False(12)
  495 86.13 49369524.68 -573171.66 -414998.62 0.00 0.22 False(12)
  496 86.18 49715587.35 -576900.94 -414791.23 0.00 0.69 False(12)
  497 86.22 40246481.15 -466787.80 -414583.94 0.00 0.56 False(12)
  498 86.26 37442860.14 -434053.74 -414376.75 0.00 0.09 False(12)
  499 86.31 36440262.63 -422220.09 -414169.66 0.00 0.31 False(12)
  500 86.35 36316288.70 -420573.36 -413962.68 0.00 0.18 False(11)
  501 86.39 39551229.78 -457807.81 -413755.80 0.00 0.60 False(11)
  502 86.44 38915563.86 -450224.83 -413549.03 0.00 0.45 False(11)
  503 86.48 514356835.94 -5947761.40 -413342.36 0.00 0.65 False(11)
  504 86.52 38885179.64 -449423.77 -413135.79 0.00 0.16 False(11)
  505 86.57 113004697.28 -1305423.22 -412929.33 0.00 0.73 False(11)
  506 86.61 36846384.40 -425434.42 -412722.97 0.00 0.65 False(11)
  507 86.65 39786950.83 -459157.10 -412516.71 0.00 0.27 False(11)
  508 86.70 155529673.55 -1793976.78 -412310.55 0.00 0.86 False(11)
  509 86.74 45752992.76 -527479.97 -412104.50 0.00 0.89 False(11)
  510 86.78 36700107.78 -422899.05 -411898.55 0.00 0.95 False(11)
  511 86.83 123175737.73 -1418657.15 -411692.70 0.00 0.69 False(11)
  512 86.87 40831040.98 -470030.06 -411486.96 0.00 0.69 False(11)
  513 86.91 41533662.30 -477879.41 -411281.32 0.00 0.98 False(11)
  514 86.96 50830946.54 -584560.14 -411075.78 0.00 0.31 False(11)
  515 87.00 36714020.97 -422003.31 -410870.35 0.00 0.57 False(11)
  516 87.04 40288817.28 -462861.79 -410665.01 0.00 0.17 False(11)
  517 87.09 39792460.79 -456930.89 -410459.78 0.00 0.55 False(11)
  518 87.13 37244792.62 -427462.66 -410254.66 0.00 0.32 False(11)
  519 87.17 37340703.69 -428349.27 -410049.63 0.00 0.60 False(11)
  520 87.22 5018514978.51 -57540504.60 -409844.71 0.00 0.42 False(11)
  521 87.26 38078966.52 -436381.67 -409639.89 0.00 0.64 False(11)
  522 87.30 59164873.36 -677685.50 -409435.17 0.00 0.86 False(11)
  523 87.35 37910378.91 -434015.55 -409230.56 0.00 0.29 False(11)
  524 87.39 38797771.14 -443952.85 -409026.04 0.00 0.72 False(11)
  525 87.44 47274870.99 -540683.76 -408821.63 0.00 0.60 False(11)
  526 87.48 37827850.20 -432421.76 -408617.32 0.00 0.01 False(11)
  527 87.52 40072961.73 -457857.39 -408413.12 0.00 0.53 False(11)
  528 87.57 37706520.08 -430604.09 -408209.01 0.00 0.97 False(11)
  529 87.61 78576304.46 -896883.85 -408005.01 0.00 0.38 False(11)
  530 87.65 36918907.97 -421188.36 -407801.11 0.00 0.70 False(11)
  531 87.70 43836548.94 -499858.15 -407597.31 0.00 0.68 False(11)
  532 87.74 46256922.05 -527193.51 -407393.61 0.00 0.40 False(11)
  533 87.79 37611969.90 -428452.14 -407190.02 0.00 0.96 False(11)
  534 87.83 62632401.32 -713112.75 -406986.53 0.00 0.94 False(11)
  535 87.87 38884538.84 -442505.83 -406783.13 0.00 0.40 False(11)
  536 87.92 116874783.28 -1329369.69 -406579.84 0.00 0.67 False(11)
  537 87.96 37116104.63 -421959.00 -406376.66 0.00 0.56 False(11)
  538 88.01 37864286.84 -430249.67 -406173.57 0.00 0.11 False(11)
  539 88.05 36553297.19 -415145.40 -405970.58 0.00 0.62 False(11)
  540 88.09 61872752.99 -702353.94 -405767.70 0.00 0.97 False(11)
  541 88.14 36703075.82 -416429.94 -405564.92 0.00 0.69 False(11)
  542 88.18 40341251.11 -457479.63 -405362.24 0.00 0.51 False(11)
  543 88.23 37738009.51 -427744.36 -405159.66 0.00 0.55 False(11)
  544 88.27 39309149.82 -445329.91 -404957.18 0.00 0.78 False(11)
  545 88.31 38989722.96 -441490.40 -404754.80 0.00 0.36 False(10)
  546 88.36 39539135.68 -447487.80 -404552.52 0.00 0.79 False(10)
  547 88.40 39664595.94 -448683.36 -404350.35 0.00 0.61 False(10)
  548 88.45 38272645.34 -432721.35 -404148.28 0.00 0.89 False(10)
  549 88.49 37418329.35 -422850.78 -403946.30 0.00 0.55 False(10)
  550 88.53 37766080.16 -426567.30 -403744.43 0.00 0.84 False(10)
  551 88.58 38362141.96 -433083.27 -403542.66 0.00 0.56 False(10)
  552 88.62 37740673.56 -425854.37 -403340.99 0.00 0.39 False(10)
  553 88.67 36431920.11 -410881.35 -403139.42 0.00 0.99 False(10)
  554 88.71 39829299.52 -448972.71 -402937.95 0.00 0.02 False(10)
  555 88.76 60821769.56 -685266.09 -402736.58 0.00 0.33 False(10)
  556 88.80 40102975.32 -451605.99 -402535.31 0.00 0.90 False(10)
  557 88.85 36141869.91 -406795.95 -402334.15 0.00 0.85 False(10)
  558 88.89 36003463.41 -405035.59 -402133.08 0.00 0.65 False(10)
  559 88.93 65521469.27 -736742.02 -401932.11 0.00 0.33 False(10)
  560 88.98 36900397.76 -414711.21 -401731.25 0.00 0.89 False(10)
  561 89.02 38175370.67 -428825.79 -401530.48 0.00 0.16 False(10)
  562 89.07 37487285.77 -420886.05 -401329.82 0.00 0.87 False(10)
  563 89.11 39923364.16 -448012.96 -401129.25 0.00 0.01 False(10)
  564 89.16 43399534.67 -486778.54 -400928.79 0.00 0.85 False(10)
  565 89.20 82657930.55 -926645.85 -400728.43 0.00 0.36 False(10)
  566 89.25 54455261.91 -610171.64 -400528.16 0.00 0.51 False(10)
  567 89.29 39492399.35 -442291.50 -400328.00 0.00 0.35 False(10)
  568 89.34 42142354.85 -471733.56 -400127.93 0.00 0.45 False(10)
  569 89.38 39712488.84 -444311.95 -399927.97 0.00 0.44 False(10)
  570 89.42 39810401.53 -445184.82 -399728.11 0.00 0.88 False(10)
  571 89.47 40354089.33 -451039.16 -399528.34 0.00 0.33 False(10)
  572 89.51 36891415.53 -412130.66 -399328.68 0.00 0.86 False(10)
  573 89.56 38025040.14 -424582.60 -399129.11 0.00 0.41 False(10)
  574 89.60 51741200.03 -577446.72 -398929.65 0.00 0.34 False(10)
  575 89.65 37078255.41 -413597.23 -398730.28 0.00 0.68 False(10)
  576 89.69 71270403.69 -794603.46 -398531.02 0.00 0.55 False(10)
  577 89.74 143309627.21 -1596980.11 -398331.85 0.00 0.94 False(10)
  578 89.78 39762971.63 -442879.81 -398132.78 0.00 0.77 False(10)
  579 89.83 36488496.90 -406205.62 -397933.82 0.00 0.95 False(10)
  580 89.87 38572090.84 -429186.49 -397734.95 0.00 0.65 False(10)
  581 89.92 37589936.84 -418049.17 -397536.18 0.00 0.99 False(10)
  582 89.96 37994945.29 -422342.22 -397337.51 0.00 0.17 False(10)
  583 90.01 37541257.52 -417090.60 -397138.94 0.00 0.01 False(10)
  584 90.05 44913663.11 -498750.07 -396940.47 0.00 0.06 False(10)
  585 90.10 50132145.73 -556421.23 -396742.10 0.00 0.47 False(10)
  586 90.14 36338261.12 -403120.09 -396543.83 0.00 0.06 False(10)
  587 90.19 37474793.02 -415520.50 -396345.66 0.00 0.94 False(10)
  588 90.23 49450625.36 -548034.51 -396147.58 0.00 0.99 False(10)
  589 90.28 38853258.80 -430374.45 -395949.61 0.00 0.81 False(10)
  590 90.32 38110561.29 -421936.68 -395751.73 0.00 0.70 False(10)
  591 90.37 37104837.80 -410596.63 -395553.96 0.00 0.91 False(10)
  592 90.41 97890819.65 -1082703.93 -395356.28 0.00 0.24 False(10)
  593 90.46 36676801.82 -405454.49 -395158.70 0.00 0.11 False(10)
  594 90.50 42469037.26 -469251.83 -394961.22 0.00 0.14 False(10)
  595 90.55 470003218.37 -5190596.87 -394763.84 0.00 0.57 False(10)
  596 90.59 40433150.07 -446310.34 -394566.55 0.00 0.11 False(10)
  597 90.64 38593452.91 -425790.45 -394369.37 0.00 0.70 False(10)
  598 90.68 39129210.28 -431485.57 -394172.28 0.00 0.40 False(10)
  599 90.73 37000266.28 -407805.38 -393975.29 0.00 0.23 False(10)
  600 90.78 39035454.38 -430021.57 -393778.41 0.00 0.20 False(9)
  601 90.82 2791658983.99 -30738047.43 -393581.61 0.00 0.18 False(9)
  602 90.87 36032827.46 -396547.45 -393384.92 0.00 0.30 False(9)
  603 90.91 83377254.94 -917122.43 -393188.33 0.00 0.40 False(9)
  604 90.96 44302356.67 -487067.85 -392991.83 0.00 0.63 False(9)
  605 91.00 43230088.87 -475041.63 -392795.43 0.00 0.77 False(9)
  606 91.05 36897261.23 -405249.58 -392599.13 0.00 0.55 False(9)
  607 91.09 145202981.65 -1593994.75 -392402.93 0.00 0.76 False(9)
  608 91.14 35956719.41 -394524.81 -392206.83 0.00 0.19 False(9)
  609 91.18 37049041.14 -406306.85 -392010.82 0.00 0.05 False(9)
  610 91.23 42104895.18 -461522.27 -391814.92 0.00 0.42 False(9)
  611 91.28 37471863.37 -410533.19 -391619.11 0.00 0.28 False(9)
  612 91.32 37685254.27 -412664.72 -391423.40 0.00 0.81 False(9)
  613 91.37 39439083.12 -431653.84 -391227.78 0.00 0.92 False(9)
  614 91.41 43720696.80 -478276.21 -391032.27 0.00 0.18 False(9)
  615 91.46 93531544.89 -1022663.41 -390836.85 0.00 0.14 False(9)
  616 91.50 36960115.87 -403915.80 -390641.53 0.00 0.70 False(9)
  617 91.55 55110473.25 -601969.61 -390446.30 0.00 0.13 False(9)
  618 91.60 37183265.30 -405948.42 -390251.18 0.00 0.67 False(9)
  619 91.64 40848405.93 -445739.73 -390056.15 0.00 0.14 False(9)
  620 91.69 39235893.08 -427929.95 -389861.22 0.00 0.04 False(9)
  621 91.73 38174240.76 -416142.87 -389666.39 0.00 0.58 False(9)
  622 91.78 240289564.54 -2618121.93 -389471.65 0.00 0.26 False(9)
  623 91.83 41997318.92 -457361.32 -389277.01 0.00 0.83 False(9)
  624 91.87 88059062.93 -958505.99 -389082.47 0.00 0.71 False(9)
  625 91.92 55025026.47 -598637.53 -388888.03 0.00 0.48 False(9)
  626 91.96 38272144.67 -416168.67 -388693.68 0.00 0.40 False(9)
  627 92.01 39210791.03 -426162.37 -388499.43 0.00 0.18 False(9)
  628 92.06 37981813.06 -412598.93 -388305.28 0.00 0.91 False(9)
  629 92.10 39067491.47 -424180.63 -388111.22 0.00 0.54 False(9)
  630 92.15 37537441.09 -407364.22 -387917.26 0.00 0.14 False(9)
  631 92.19 48800984.09 -529333.89 -387723.40 0.00 0.36 False(9)
  632 92.24 36068692.85 -391033.92 -387529.64 0.00 0.73 False(9)
  633 92.29 47316830.56 -512722.74 -387335.97 0.00 0.01 False(9)
  634 92.33 36313878.36 -393298.67 -387142.40 0.00 0.87 False(9)
  635 92.38 62808035.54 -679904.57 -386948.92 0.00 0.98 False(9)
  636 92.42 38823411.18 -420058.09 -386755.54 0.00 0.03 False(9)
  637 92.47 69801906.66 -754859.02 -386562.26 0.00 0.59 False(9)
  638 92.52 37502595.70 -405361.78 -386369.08 0.00 0.95 False(9)
  639 92.56 37648745.49 -406738.13 -386175.99 0.00 0.15 False(9)
  640 92.61 48422670.60 -522872.77 -385983.00 0.00 0.66 False(9)
  641 92.66 36632579.69 -395364.52 -385790.10 0.00 0.69 False(9)
  642 92.70 46221959.12 -498610.53 -385597.31 0.00 0.13 False(9)
  643 92.75 37959618.84 -409277.48 -385404.60 0.00 0.44 False(9)
  644 92.79 39385089.36 -424434.57 -385212.00 0.00 0.27 False(9)
  645 92.84 80922011.06 -871622.61 -385019.49 0.00 0.84 False(9)
  646 92.89 37844283.19 -407422.50 -384827.07 0.00 0.44 False(9)
  647 92.93 38610616.94 -415464.93 -384634.76 0.00 0.15 False(9)
  648 92.98 96915405.69 -1042325.49 -384442.54 0.00 0.10 False(9)
  649 93.03 72829067.80 -782885.41 -384250.41 0.00 0.73 False(9)
  650 93.07 118676730.99 -1275093.20 -384058.38 0.00 0.48 False(9)
  651 93.12 73280499.67 -786950.99 -383866.45 0.00 0.47 False(9)
  652 93.17 38574069.68 -414035.55 -383674.61 0.00 0.02 False(9)
  653 93.21 36058184.80 -386837.83 -383482.87 0.00 0.50 False(9)
  654 93.26 37307292.60 -400038.43 -383291.22 0.00 0.12 False(9)
  655 93.31 38935892.65 -417292.93 -383099.67 0.00 0.55 False(9)
  656 93.35 38634100.51 -413851.57 -382908.22 0.00 0.31 False(9)
  657 93.40 38019670.25 -407066.21 -382716.86 0.00 0.43 False(9)
  658 93.45 67414794.60 -721431.04 -382525.60 0.00 0.81 False(9)
  659 93.49 38898766.03 -416062.28 -382334.43 0.00 0.18 False(9)
  660 93.54 37292979.74 -398687.40 -382143.36 0.00 0.20 False(9)
  661 93.59 37816662.00 -404083.88 -381952.38 0.00 0.52 False(9)
  662 93.63 66404027.10 -709194.99 -381761.50 0.00 0.56 False(9)
  663 93.68 37626823.86 -401653.64 -381570.72 0.00 0.41 False(9)
  664 93.73 48881274.57 -521530.34 -381380.03 0.00 0.84 False(9)
  665 93.77 45187724.90 -481881.70 -381189.43 0.00 0.86 False(9)
  666 93.82 37955061.13 -404550.33 -380998.93 0.00 0.47 False(8)
  667 93.87 36331030.83 -387046.81 -380808.53 0.00 0.36 False(8)
